,temperature,exhaust_vaccum,ambient_pressure,relative_humidity,electric_power
3934,18.87,52.05,1012.02,53.46,458.64
3935,25.06,52.36,1014.7,67.98,454.13
3936,28.72,68.14,1005.82,46.52,443.26
3937,6.38,40.07,1018.53,60.2,492.96
3938,17.49,63.94,1020.02,82.6,452.71
3939,24.93,47.01,1014.28,66.04,455.06
3940,12.54,41.62,1010.86,83.42,461.08
3941,19.6,60.95,1015.4,84.26,456.06
3942,28.61,68.12,1012.23,46.45,435.28
3943,13.92,39.85,1012.64,68.03,473.47
3944,29.01,64.79,1017.62,44.31,442.12
3945,5.37,38.68,1017.76,76.48,487.07
3946,5.21,35.79,1012.44,94.35,485.17
3947,25.34,71.06,1007.74,92.52,434.86
3948,6.92,43.13,1018.26,89.23,486.36
3949,26.2,71.73,1009.99,74.99,434.08
3950,24.38,60.84,1017.85,62.23,440.85
3951,15.55,45.09,1014.33,62.19,457.36
3952,29.42,56.9,1006.51,53.6,439.51
3953,30.57,69.82,1009.86,52.94,437.62
3954,24.09,73.68,1014.93,94.55,441.34
3955,17.66,44.9,1020.5,71.33,457.11
3956,19.04,51.86,1018.05,79.01,458.64
3957,28.37,72.86,1004.81,53.52,441.37
3958,31.19,68.3,1014.86,39.1,430.48
3959,24.16,48.98,1015.19,42.55,459.27
3960,12.28,43.67,1012.69,70.23,475.08
3961,18.77,49.39,1021.06,82.95,454.53
3962,26.52,73.21,1002.3,95.38,437.02
3963,17.79,43.52,1020.65,68.29,458.57
3964,29.08,70.83,1007.98,51.95,430.91
3965,12.19,40.23,1017.76,81.44,474.92
3966,24.48,64.45,1014.69,51.43,452.82
3967,23.37,63.77,1013.42,76.44,443.86
3968,10.1,44.03,1008.11,90.29,471.59
3969,16.23,43.52,1020.13,76.3,464.74
3970,24.35,70.04,1010.92,73.88,438.4
3971,23.03,44.89,1010.26,59.85,447.81
3972,13.86,41.58,1020.69,70.74,461.56
3973,21.04,50.32,1008.41,90.19,446.33
3974,28.5,73.77,1002.82,86.38,431.7
3975,18.58,46.97,1014.25,74.09,454.26
3976,23.14,62.26,1011.87,66.44,444.38
3977,21.24,44.3,1014.34,83.39,444.0
3978,17.85,53.16,1013.05,82.72,456.49
3979,22.65,57.85,1012.6,68.52,445.36
3980,12.84,40.8,1026.95,69.86,475.59
3981,17.83,66.86,1011.65,77.31,456.56
3982,9.66,41.06,1021.21,84.7,482.2
3983,11.72,40.92,1023.35,88.55,465.88
3984,12.81,44.34,1015.55,90.37,474.03
3985,17.54,42.42,1008.97,67.67,471.28
3986,6.05,42.85,1013.09,91.88,485.02
3987,23.16,57.76,1017.74,63.79,451.79
3988,21.3,48.92,1010.92,65.09,447.89
3989,18.45,42.44,1013.45,63.52,459.79
3990,24.2,57.85,1013.05,70.29,446.87
3991,11.55,40.6,1014.44,87.06,475.14
3992,18.16,39.99,1008.13,68.5,461.16
3993,7.29,39.37,1019.24,73.46,478.19
3994,32.81,75.08,1005.09,42.0,433.37
3995,11.36,38.25,1013.22,86.16,473.55
3996,30.53,65.18,1012.69,41.85,437.89
3997,29.01,66.56,1006.44,57.62,428.32
3998,25.68,58.41,1013.71,70.61,440.78
3999,20.64,61.86,1012.81,99.97,447.14
4000,15.74,43.34,1013.38,81.45,463.24
4001,28.54,58.33,1013.9,49.4,439.28
4002,24.57,49.82,1016.82,65.25,452.3
4003,19.8,67.71,1005.58,69.65,446.03
4004,14.4,42.99,1010.3,89.72,469.34
4005,26.22,65.34,1015.17,47.25,444.06
4006,32.45,68.3,1015.26,44.12,431.79
4007,17.17,44.68,1018.72,83.58,462.53
4008,10.03,43.13,1014.85,70.09,482.16
4009,10.72,45.0,1023.22,86.95,480.62
4010,4.11,38.44,1015.9,81.79,488.05
4011,9.53,41.44,1018.01,80.09,481.83
4012,13.18,43.72,1010.59,99.09,464.7
4013,18.12,58.95,1017.82,86.16,449.28
4014,29.52,77.24,1008.55,76.24,433.82
4015,22.88,71.73,1010.11,86.96,436.36
4016,13.76,45.87,1008.89,87.27,463.5
4017,10.35,38.38,1020.77,74.55,477.76
4018,15.09,44.34,1019.46,60.49,468.8
4019,29.07,72.51,1009.24,58.38,439.8
4020,27.69,69.98,1008.52,60.93,433.47
4021,8.01,40.46,1019.42,76.15,475.42
4022,20.63,43.77,1010.71,62.34,448.25
4023,14.35,40.71,1023.09,69.5,473.56
4024,11.65,41.54,1020.09,67.96,476.4
4025,11.22,43.13,1017.24,80.9,473.93
4026,26.1,63.56,1013.12,61.0,442.75
4027,9.45,41.92,1029.32,91.09,467.79
4028,12.59,44.34,1017.01,85.57,474.11
4029,8.86,40.23,1017.57,90.47,478.05
4030,32.31,62.04,1010.45,38.01,449.65
4031,20.42,62.96,1020.34,84.0,452.08
4032,8.13,71.14,1018.94,86.7,471.99
4033,28.71,64.69,1006.52,68.38,435.85
4034,23.11,68.3,1017.83,86.62,437.91
4035,30.49,64.44,1013.43,51.73,438.09
4036,29.64,69.51,1012.13,44.65,428.69
4037,18.86,51.43,1010.27,86.0,446.91
4038,10.74,41.46,1016.76,84.59,479.94
4039,27.05,59.15,1012.83,56.31,441.39
4040,33.26,68.51,1012.49,52.68,429.38
4041,22.62,51.3,1012.36,81.02,448.27
4042,27.76,69.4,1004.27,72.25,430.68
4043,24.39,63.21,1012.59,80.88,446.4
4044,9.68,40.22,1007.6,89.97,479.56
4045,13.52,39.3,1018.99,69.22,469.41
4046,12.83,41.67,1012.84,84.29,474.81
4047,19.19,63.31,1016.88,66.58,453.16
4048,22.36,58.79,1011.77,87.51,446.49
4049,5.72,40.81,1025.78,92.46,487.8
4050,28.23,62.26,1010.88,60.86,435.76
4051,28.32,72.58,1007.77,78.35,428.06
4052,10.94,25.36,1009.47,100.1,470.9
4053,24.8,68.3,1018.01,80.41,436.17
4054,13.81,40.2,1013.66,88.16,464.23
4055,31.92,75.33,1001.81,61.97,436.38
4056,3.85,35.47,1016.78,85.31,489.78
4057,33.13,74.34,999.57,48.34,433.73
4058,7.0,39.81,1017.47,87.65,484.51
4059,24.96,77.54,1008.25,80.6,433.4
4060,26.42,59.27,1012.9,65.38,443.94
4061,19.84,56.89,1013.23,78.32,447.92
4062,20.17,58.12,1015.41,79.47,455.25
4063,32.39,74.16,1008.53,61.09,431.17
4064,21.47,60.93,1006.46,87.83,442.75
4065,13.45,41.16,1022.04,82.96,460.57
4066,27.58,73.06,1009.63,88.31,438.1
4067,29.65,74.9,1003.22,71.09,433.32
4068,5.46,40.81,1025.73,93.52,474.87
4069,15.34,41.96,1012.08,100.12,468.33
4070,24.43,72.43,1008.03,85.56,434.71
4071,28.4,74.93,1013.65,48.6,442.23
4072,25.64,63.87,1017.14,49.25,444.34
4073,16.51,41.79,1007.1,74.03,457.74
4074,13.95,38.73,1003.87,83.94,468.21
4075,9.77,39.04,1023.73,76.06,483.87
4076,16.68,53.16,1014.32,78.02,456.29
4077,12.31,37.73,1023.3,63.01,472.08
4078,22.76,49.02,1007.5,88.56,442.84
4079,22.03,64.79,1017.95,76.2,450.25
4080,23.43,61.47,1007.84,87.11,448.01
4081,18.28,41.1,1002.0,65.69,460.03
4082,22.69,65.12,1016.35,72.02,446.91
4083,27.29,64.45,1013.46,45.35,446.94
4084,23.75,60.29,1017.36,64.04,449.57
4085,21.36,52.3,1007.95,79.38,448.13
4086,11.23,39.72,1018.46,60.62,475.04
4087,19.36,39.54,1008.97,58.92,458.75
4088,23.5,59.21,1018.29,63.0,443.31
4089,16.69,46.18,1011.0,97.85,458.57
4090,17.8,62.26,1011.81,89.81,451.62
4091,21.75,58.79,1012.42,87.58,447.58
4092,14.89,39.82,1013.23,82.49,470.19
4093,7.09,43.65,1019.6,72.1,483.42
4094,31.19,69.68,1012.6,52.06,440.97
4095,24.82,59.27,1012.76,72.34,444.81
4096,22.61,60.27,1018.81,83.27,440.98
4097,14.48,40.89,1011.39,82.18,470.44
4098,15.49,39.0,1016.01,71.31,462.28
4099,26.76,48.41,1010.53,47.38,440.63
4100,21.69,44.57,1005.84,71.53,447.88
4101,5.12,40.78,1025.45,96.88,481.28
4102,16.76,48.14,1012.92,65.74,456.31
4103,12.36,40.56,1022.11,72.99,474.71
4104,19.69,56.65,1020.82,71.54,453.96
4105,30.29,59.22,1013.05,60.46,441.57
4106,26.99,62.26,1011.13,71.27,436.89
4107,21.37,57.76,1018.8,70.12,454.66
4108,8.91,40.69,1015.11,89.65,481.59
4109,29.89,65.74,1012.95,51.36,438.24
4110,20.21,69.94,1009.33,83.96,447.06
4111,29.91,70.02,1010.18,64.1,437.63
4112,17.51,44.9,1009.05,74.91,455.01
4113,32.42,75.08,1004.82,41.62,436.26
4114,10.52,41.78,1013.54,71.52,474.58
4115,23.69,73.67,1007.19,86.73,437.57
4116,19.21,53.16,1013.18,81.64,454.01
4117,24.01,65.18,1012.57,76.02,437.27
4118,21.43,63.94,1017.28,57.49,449.02
4119,18.26,59.15,1012.38,85.74,452.03
4120,28.21,70.8,1010.45,77.92,435.99
4121,8.01,40.02,1031.33,85.01,477.84
4122,17.79,46.21,1010.38,85.25,448.74
4123,30.26,77.24,1008.39,74.25,430.51
4124,10.31,37.5,1008.55,99.31,474.16
4125,22.45,59.87,1018.92,72.73,445.34
4126,32.78,71.22,1005.12,48.77,438.77
4127,24.97,68.61,1011.08,58.94,447.83
4128,8.83,41.92,1031.8,78.97,483.38
4129,25.42,67.25,1017.92,68.61,439.43
4130,24.1,52.84,1006.47,47.58,444.69
4131,7.3,43.65,1019.33,67.62,482.96
4132,26.05,65.27,1013.69,56.46,440.75
4133,11.7,41.16,1019.58,87.49,464.12
4134,9.07,40.67,1014.41,70.39,484.5
4135,24.05,67.83,1009.35,63.8,442.53
4136,11.8,41.2,1017.18,82.71,475.19
4137,18.48,50.16,1011.45,99.92,452.06
4138,4.87,42.85,1012.69,94.72,482.05
4139,25.36,60.07,1015.06,66.11,439.73
4140,23.74,63.9,1014.73,81.9,445.47
4141,28.23,64.05,1011.98,75.23,442.3
4142,34.62,69.05,1000.68,38.35,425.41
4143,24.52,56.85,1012.59,54.47,438.89
4144,22.65,60.93,1006.43,85.13,440.52
4145,18.5,46.93,1015.0,66.81,455.63
4146,31.41,74.16,1008.65,68.5,430.37
4147,14.56,53.82,1016.37,64.46,463.64
4148,27.36,58.33,1013.86,56.7,439.14
4149,20.99,50.78,1008.55,75.14,449.07
4150,16.16,25.88,1009.58,72.24,461.86
4151,32.91,73.68,1014.49,50.62,426.28
4152,23.5,50.23,1017.51,75.15,457.51
4153,21.53,70.02,1010.33,95.95,440.93
4154,28.31,74.34,998.42,79.23,431.95
4155,13.6,42.86,1013.37,87.52,472.27
4156,25.14,60.37,1006.63,77.17,438.39
4157,18.53,48.98,1014.24,74.29,452.73
4158,33.7,68.27,1007.16,50.41,427.4
4159,22.21,48.14,1015.08,66.8,448.33
4160,24.02,70.94,1008.0,79.55,441.57
4161,14.8,58.2,1018.29,85.11,455.14
4162,27.34,70.98,1008.82,71.42,438.73
4163,24.32,66.25,1009.09,91.89,444.93
4164,26.93,75.23,1010.19,62.12,434.1
4165,12.67,42.86,1014.06,89.9,473.13
4166,11.02,44.58,1016.4,83.57,481.85
4167,5.95,35.57,1025.84,77.61,487.72
4168,28.84,74.67,1016.52,67.43,428.98
4169,7.05,43.65,1018.41,72.36,480.47
4170,23.74,49.5,1013.2,49.51,463.4
4171,31.48,69.75,1008.9,45.66,438.19
4172,25.09,69.68,1012.18,91.33,439.77
4173,11.37,40.56,1017.56,64.8,478.88
4174,21.52,66.51,1015.32,72.85,444.87
4175,15.85,42.28,1007.4,82.12,467.3
4176,14.51,44.84,1023.23,82.33,465.09
4177,9.82,39.64,1010.79,69.22,477.93
4178,5.63,39.22,1013.35,77.67,486.83
4179,24.54,60.29,1017.42,58.94,447.67
4180,27.17,67.17,1006.76,81.59,431.73
4181,16.36,44.88,1018.34,76.0,468.53
4182,33.18,72.29,1009.51,58.35,435.26
4183,18.32,66.86,1012.02,70.0,454.46
4184,11.93,41.38,1021.76,57.63,473.88
4185,10.72,35.76,1019.71,62.26,473.48
4186,17.67,53.16,1013.59,83.31,457.99
4187,14.85,40.69,1014.91,72.64,469.3
4188,23.45,51.95,1005.23,76.17,449.07
4189,12.28,42.34,1019.19,95.8,467.03
4190,28.82,71.43,1011.51,58.58,443.68
4191,22.36,58.79,1016.69,73.6,445.76
4192,5.56,45.87,1006.99,96.48,476.61
4193,11.87,44.6,1018.81,84.68,468.47
4194,14.02,40.1,1015.56,82.44,467.32
4195,14.33,45.51,1015.42,71.55,468.92
4196,12.81,44.58,1016.49,80.76,475.5
4197,31.88,70.36,1006.2,57.51,438.42
4198,23.0,57.76,1017.64,56.86,451.39
4199,18.86,42.18,1001.16,98.58,457.07
4200,10.67,42.02,996.55,99.94,472.65
4201,14.74,42.77,1017.71,76.59,463.61
4202,6.99,40.07,1014.83,54.36,490.11
4203,25.64,47.01,1014.81,62.29,454.48
4204,25.79,70.4,1007.11,86.03,437.98
4205,15.86,38.62,1016.65,67.51,462.58
4206,30.76,69.14,1007.63,71.24,431.67
4207,18.81,52.08,1005.77,98.86,450.72
4208,30.26,72.58,1007.0,65.51,425.71
4209,32.74,68.31,1010.23,41.29,441.66
4210,27.97,68.31,1010.64,55.91,443.34
4211,28.29,61.86,1011.87,64.17,438.25
4212,12.99,44.0,1025.22,90.27,470.93
4213,19.87,48.14,1016.94,81.56,451.14
4214,8.57,41.17,1020.18,72.47,484.2
4215,31.26,70.36,1006.49,60.47,438.15
4216,29.54,72.29,1011.0,42.0,443.79
4217,29.13,62.26,1010.51,52.94,436.37
4218,12.99,42.34,1018.04,96.25,465.98
4219,33.6,74.33,1012.31,35.66,428.62
4220,20.58,50.9,1011.89,72.56,452.6
4221,26.34,69.04,1009.44,72.06,444.13
4222,25.33,73.21,1002.19,97.24,433.43
4223,28.7,49.16,1004.42,36.51,439.45
4224,19.92,46.97,1014.32,69.17,459.39
4225,14.02,44.85,1016.54,75.73,469.53
4226,21.04,54.2,1012.26,85.61,443.41
4227,15.34,36.99,1007.87,94.59,464.58
4228,26.36,73.68,1013.99,86.44,430.39
4229,16.34,41.16,1006.36,75.52,462.56
4230,17.28,39.99,1007.09,74.25,463.28
4231,29.25,78.87,1012.05,84.28,430.49
4232,24.61,69.68,1012.06,92.47,438.51
4233,19.8,51.19,1008.25,91.98,446.66
4234,10.45,39.69,1003.92,89.45,472.54
4235,24.86,65.34,1012.99,60.33,447.25
4236,9.45,36.71,1024.24,83.28,476.02
4237,12.95,41.23,993.74,96.35,469.05
4238,21.67,69.71,1010.46,96.83,440.16
4239,25.58,47.01,1014.5,63.53,454.39
4240,11.97,45.51,1016.84,81.47,472.82
4241,28.02,71.77,1006.5,72.41,428.58
4242,8.42,37.49,1009.22,82.15,478.87
4243,23.29,68.51,1013.19,77.81,441.17
4244,22.83,41.1,1002.0,38.62,449.99
4245,30.28,67.22,1014.39,53.32,447.67
4246,24.96,69.68,1011.37,63.12,447.2
4247,22.03,64.69,1007.21,75.75,440.92
4248,16.75,36.99,1006.42,87.18,464.18
4249,25.43,72.39,1002.65,88.13,436.1
4250,31.88,66.44,1009.25,64.06,427.83
4251,16.3,38.73,1001.79,73.45,465.7
4252,31.35,71.97,1008.29,72.26,430.16
4253,24.92,63.94,1017.7,44.92,441.07
4254,19.92,38.52,1018.15,60.68,451.16
4255,16.83,46.48,1007.21,87.23,455.64
4256,15.09,39.52,1017.05,72.43,469.8
4257,26.51,67.25,1017.85,64.17,435.52
4258,27.38,74.16,1010.08,78.61,436.65
4259,30.37,76.09,1006.95,65.93,435.01
4260,13.41,39.35,1015.1,79.32,471.85
4261,12.85,41.14,1027.04,86.29,464.86
4262,27.75,66.51,1015.42,39.0,433.08
4263,19.92,48.98,1014.32,64.99,455.57
4264,21.19,74.93,1015.75,80.84,443.29
4265,5.71,40.77,1022.51,89.58,485.75
4266,7.38,44.71,1020.27,70.55,486.91
4267,29.29,70.36,1006.64,60.82,431.26
4268,22.33,59.8,1016.84,67.09,450.07
4269,22.04,58.05,1013.11,85.22,447.28
4270,22.75,59.39,1015.4,81.41,440.26
4271,26.62,76.2,1006.06,69.13,437.81
4272,11.33,41.16,1019.05,87.13,468.87
4273,20.36,57.5,1014.36,82.96,452.28
4274,15.63,41.79,1006.7,78.28,455.24
4275,32.87,70.8,1009.54,59.85,433.1
4276,16.31,52.75,1024.4,55.69,456.58
4277,14.41,40.83,1009.82,80.43,470.13
4278,15.6,43.71,1024.88,80.37,463.34
4279,28.85,58.33,1013.78,41.39,444.0
4280,13.31,42.18,1016.0,83.94,466.56
4281,22.33,71.94,1011.06,82.85,441.85
4282,23.36,73.18,1011.96,89.15,435.85
4283,9.11,40.02,1031.1,83.02,479.03
4284,16.02,39.54,1007.73,72.81,466.15
4285,13.2,41.78,1010.49,64.96,468.58
4286,23.17,62.39,1008.04,89.42,439.29
4287,17.1,43.52,1020.3,70.51,461.51
4288,23.09,51.19,1009.4,81.61,443.22
4289,16.43,48.06,1010.73,61.26,459.63
4290,11.55,42.34,1020.78,94.56,469.13
4291,17.58,44.9,1020.52,71.48,459.78
4292,12.27,41.17,1019.41,58.1,475.13
4293,22.74,61.87,1009.66,55.03,444.59
4294,19.83,39.39,1013.73,59.16,463.72
4295,18.03,58.86,1015.99,89.03,450.33
4296,10.25,41.26,1007.44,98.08,476.03
4297,17.85,46.48,1007.79,83.59,458.16
4298,18.91,56.9,1006.98,84.07,448.24
4299,7.92,41.66,1014.84,76.12,483.38
4300,29.12,66.56,1006.9,49.79,429.94
4301,30.25,71.8,1010.87,60.4,437.28
4302,23.43,60.32,1015.34,69.34,446.88
4303,31.11,74.87,1009.11,54.86,434.3
4304,28.87,71.97,1008.74,82.61,435.86
4305,13.92,41.16,1003.83,88.69,465.33
4306,21.17,64.15,1021.25,62.38,454.15
4307,31.59,43.5,1005.12,43.5,429.96
4308,20.32,39.72,1001.38,57.21,456.18
4309,13.26,40.83,1007.97,90.63,472.14
4310,25.74,68.94,1007.7,67.56,433.45
4311,18.27,65.94,1013.09,84.72,450.33
4312,24.2,63.21,1012.25,79.86,449.03
4313,22.3,74.87,1009.69,86.18,442.78
4314,22.48,67.45,1014.77,63.9,445.55
4315,26.93,62.44,1011.02,70.05,435.11
4316,27.38,59.21,1012.74,53.53,437.78
4317,23.71,60.23,1009.76,90.67,439.66
4318,26.71,59.39,1014.24,66.45,439.33
4319,17.53,42.24,1016.9,60.95,470.63
4320,25.24,68.67,1006.76,76.95,442.29
4321,7.35,41.66,1015.55,79.67,485.35
4322,30.22,68.3,1014.91,34.9,434.3
4323,12.11,41.17,1019.46,62.59,475.53
4324,11.43,44.78,1013.43,82.45,471.09
4325,25.45,75.23,1011.41,73.33,441.65
4326,25.31,49.82,1014.62,62.15,453.05
4327,25.55,58.95,1017.12,51.84,442.3
4328,13.52,40.83,1008.31,84.14,471.95
4329,11.87,41.78,1012.97,64.79,470.84
4330,10.05,37.14,1012.64,75.97,474.16
4331,29.31,68.67,1006.18,63.38,435.57
4332,26.2,65.18,1011.42,47.82,440.07
4333,19.35,50.12,1005.43,100.1,447.43
4334,22.7,59.92,1011.05,90.84,436.7
4335,27.61,59.54,1005.84,71.27,437.85
4336,27.13,69.45,1013.9,51.16,434.47
4337,17.15,43.69,1017.05,63.36,463.88
4338,27.11,66.49,1013.71,39.28,435.79
4339,24.96,60.27,1018.68,69.97,442.67
4340,23.62,61.87,1010.07,48.77,447.93
4341,16.31,68.28,1003.98,98.62,450.33
4342,27.76,75.33,1003.69,79.62,433.03
4343,25.25,58.46,1015.54,70.76,444.05
4344,7.78,40.8,1026.7,85.61,488.54
4345,23.06,63.9,1013.54,65.28,447.36
4346,30.33,70.32,1007.75,52.49,430.1
4347,13.49,43.41,1015.75,57.86,461.06
4348,25.26,65.61,1014.43,58.35,447.34
4349,12.3,39.85,1012.59,73.38,476.42
4350,19.74,45.38,1015.11,80.67,459.39
4351,10.47,44.21,1017.87,85.34,476.02
4352,19.7,54.42,1011.83,89.86,450.48
4353,28.21,70.02,1010.58,51.34,442.47
4354,27.76,44.89,1009.4,50.15,442.83
4355,11.76,40.96,1023.22,81.31,475.18
4356,30.96,64.44,1013.63,49.64,437.61
4357,21.74,60.27,1015.82,88.96,441.22
4358,15.2,40.55,1005.0,88.4,465.09
4359,19.09,66.51,1015.11,76.38,458.41
4360,29.14,67.45,1015.51,46.47,433.34
4361,30.3,73.9,1006.72,55.13,440.79
4362,14.1,42.18,1015.05,78.25,463.3
4363,32.43,68.31,1010.09,42.22,439.75
4364,27.05,67.79,1010.99,71.37,443.89
4365,13.99,36.71,1013.43,83.13,473.2
4366,21.86,49.21,1014.61,53.31,452.77
4367,13.69,40.83,1008.53,84.81,471.26
4368,13.83,43.22,1010.62,70.8,464.39
4369,27.04,65.06,1013.33,52.37,439.84
4370,12.54,40.1,1015.73,84.29,475.02
4371,24.8,50.23,1016.62,63.13,453.56
4372,4.15,39.9,1007.62,95.69,489.8
4373,31.31,64.44,1014.24,51.08,438.14
4374,17.04,56.03,1020.38,68.69,462.48
4375,14.91,39.28,1014.57,75.23,469.34
4376,4.99,39.04,1020.45,78.89,472.52
4377,29.0,77.54,1011.33,75.13,431.37
4378,17.74,49.69,1006.09,80.7,457.05
4379,6.05,41.14,1027.69,86.93,481.02
4380,12.15,71.14,1019.56,86.06,462.51
4381,29.2,70.79,1004.8,63.74,425.2
4382,11.79,45.09,1013.16,89.17,469.49
4383,26.96,72.58,1009.23,89.62,429.03
4384,19.79,64.45,1016.14,73.54,451.37
4385,9.0,40.78,1025.39,99.22,468.5
4386,5.53,40.64,1020.78,97.25,479.88
4387,17.51,39.54,1010.22,71.53,462.12
4388,18.14,49.78,1002.95,100.09,451.44
4389,29.83,71.98,1004.32,67.55,426.98
4390,16.32,50.88,1013.37,97.19,458.28
4391,22.29,61.27,1019.05,58.23,449.81
4392,16.55,41.66,1011.45,55.53,465.14
4393,16.48,48.92,1011.84,64.16,458.67
4394,25.91,58.98,1010.02,75.31,442.65
4395,30.7,67.69,1005.92,51.58,429.58
4396,25.1,60.37,1005.83,72.53,438.44
4397,11.92,41.2,1016.99,81.24,476.0
4398,19.26,65.61,1015.03,85.74,451.85
4399,18.85,67.32,1012.91,82.37,446.7
4400,18.21,49.69,1013.54,80.16,454.25
4401,32.37,68.67,1005.45,47.98,430.35
4402,15.86,43.5,1021.22,75.38,459.42
4403,20.72,44.57,1008.96,72.57,449.76
4404,23.76,61.5,1009.15,68.52,441.16
4405,23.05,65.94,1010.99,69.73,442.39
4406,31.98,73.42,1010.66,60.06,432.2
4407,18.94,48.7,1008.5,94.83,451.38
4408,32.48,69.89,1013.98,46.39,434.13
4409,17.7,49.21,1015.16,67.91,455.97
4410,19.86,59.14,1016.12,69.32,449.82
4411,10.42,39.96,1025.21,95.69,470.81
4412,32.89,66.44,1009.94,60.55,431.54
4413,28.53,76.86,999.08,75.77,431.64
4414,21.9,55.5,1018.85,60.27,456.52
4415,23.39,64.63,1020.45,58.22,449.27
4416,14.85,45.01,1013.12,85.53,460.19
4417,24.26,69.51,1013.43,53.23,442.56
4418,22.21,61.5,1008.34,76.22,445.77
4419,13.73,45.08,1023.55,81.64,470.35
4420,25.15,57.32,1012.41,41.84,440.1
4421,17.36,52.9,1015.42,69.97,458.66
4422,14.08,39.31,1011.67,72.0,464.16
4423,9.61,39.04,1023.45,75.66,483.86
4424,20.57,60.1,1011.16,83.45,451.88
4425,29.72,68.24,1009.92,66.42,426.54
4426,25.27,63.91,1009.82,75.48,440.39
4427,7.18,38.56,1016.49,70.37,487.63
4428,28.68,70.32,1008.51,45.73,430.48
4429,27.88,63.87,1017.79,40.0,443.24
4430,24.1,60.29,1008.2,61.81,449.79
4431,7.51,41.66,1015.9,78.31,485.58
4432,14.08,43.41,1015.59,54.15,466.99
4433,15.37,50.59,1019.02,98.2,463.35
4434,15.37,43.34,1014.84,80.37,460.02
4435,22.05,59.92,1009.06,93.74,437.9
4436,12.51,49.83,1008.61,94.27,452.84
4437,21.08,70.32,1011.39,88.79,440.59
4438,20.11,50.78,1008.73,93.24,447.42
4439,8.89,41.54,1019.27,82.87,483.82
4440,34.4,77.95,1009.83,57.86,430.87
4441,3.38,41.31,998.79,97.76,489.11
4442,17.59,65.48,1018.96,81.34,454.51
4443,26.05,73.88,1005.67,82.08,439.96
4444,21.58,63.87,1015.27,63.15,451.88
4445,14.66,40.89,1009.72,91.56,465.73
4446,25.18,47.93,1002.92,60.33,441.29
4447,20.41,56.03,1019.94,55.85,458.29
4448,28.26,63.13,1012.0,68.35,440.58
4449,21.76,47.93,1005.34,86.28,444.77
4450,20.83,70.72,1009.56,89.37,446.48
4451,25.16,57.17,1009.86,75.7,442.03
4452,10.48,39.58,1011.81,88.86,472.61
4453,16.69,40.56,1019.92,51.43,469.9
4454,21.17,59.8,1016.06,77.73,455.66
4455,16.5,44.63,1020.58,64.11,458.78
4456,15.83,41.67,1013.39,74.12,464.93
4457,6.86,42.49,1007.95,93.96,486.14
4458,16.69,53.82,1015.39,63.62,458.96
4459,22.24,64.27,1012.97,89.54,443.76
4460,25.48,65.12,1016.12,53.66,447.85
4461,31.43,69.89,1014.8,56.22,426.15
4462,24.14,59.87,1018.47,57.76,444.04
4463,28.79,70.79,1003.83,65.9,425.64
4464,29.58,66.51,1015.57,32.95,435.47
4465,13.72,44.47,1027.2,68.89,470.66
4466,25.44,63.13,1011.74,77.83,441.91
4467,26.75,64.79,1017.79,54.31,438.4
4468,17.69,44.34,1019.31,61.12,464.13
4469,24.85,71.98,1005.97,95.09,433.64
4470,14.31,40.78,1024.3,76.41,463.54
4471,26.3,69.05,1005.37,41.7,438.12
4472,24.21,71.77,1004.52,84.96,433.42
4473,13.77,47.83,1007.41,90.66,466.07
4474,29.12,67.83,1008.05,46.86,432.46
4475,31.82,71.29,1008.44,41.7,431.23
4476,13.67,54.3,1015.92,75.42,467.87
4477,27.51,71.32,1007.59,80.02,433.16
4478,24.04,60.77,1017.62,75.23,442.25
4479,10.16,41.79,1021.35,52.4,472.75
4480,16.22,50.88,1014.33,100.09,454.94
4481,14.72,38.91,1015.17,61.75,468.87
4482,18.32,45.0,1022.67,46.38,471.43
4483,21.73,69.05,1001.31,86.64,439.01
4484,29.16,73.17,1010.96,67.77,429.06
4485,28.64,73.4,1011.48,52.84,441.32
4486,24.19,47.45,1008.26,64.25,446.3
4487,5.48,40.07,1019.63,65.62,495.76
4488,31.55,69.75,1010.12,58.36,435.01
4489,9.97,41.26,1020.6,91.14,475.43
4490,30.27,64.05,1011.93,65.72,438.68
4491,29.24,74.67,1015.81,59.95,432.61
4492,23.89,65.18,1012.46,78.29,438.97
4493,27.58,71.97,1008.51,87.99,430.53
4494,22.49,71.29,1008.24,75.8,442.58
4495,18.41,44.89,1009.75,77.24,448.88
4496,29.28,74.33,1011.66,72.37,426.53
4497,16.0,40.66,1016.12,89.23,457.12
4498,13.9,39.54,1007.01,81.33,471.16
4499,14.56,39.39,1014.23,80.61,471.72
4500,9.75,40.81,1026.0,84.44,481.95
4501,30.21,75.33,1002.24,66.71,431.46
4502,25.87,59.43,1008.34,65.83,440.26
4503,3.82,35.47,1016.62,84.34,489.04
4504,15.06,41.85,1016.78,88.23,466.72
4505,29.42,71.32,1002.26,67.13,437.47
4506,24.87,58.33,1013.76,54.55,440.79
4507,12.42,43.8,1023.13,79.8,466.59
4508,23.94,59.39,1014.32,74.55,438.64
4509,27.43,64.96,999.72,67.94,431.21
4510,6.65,39.33,1011.29,92.85,490.41
4511,29.31,64.84,1010.49,53.97,442.11
4512,31.7,69.13,1000.29,46.27,427.95
4513,33.17,70.4,1004.45,58.0,430.14
4514,27.95,73.5,1010.42,58.01,435.45
4515,9.3,38.18,1017.19,71.51,480.14
